DAL2132,29.7600,-98.1900
N57VA,29.9700,-98.1900
E55P,30.9500,-98.1500
CL30,35.4600,-98.1300
AMX658,25.9800,-98.0700
AAL1019,33.5700,-98.0600
FDX451,34.8600,-98.0300
BMJ84,48.0100,-98.0300
UAL2377,33.8600,-98.0200
N5457B,26.4600,-98.0100
N121TX,26.7100,-98.0000
ENY3900,31.7200,-97.9400
N366MC,33.3300,-97.9400
LJ75,22.3600,-97.9200
C525,33.1700,-97.9200
DAL2454,35.3600,-97.9200
AAL878,30.4600,-97.9200
UAL2415,44.9700,-97.9100
AAL195,55.6200,-97.9000
WSW792,44.4700,-97.8800
DAL451,33.5800,-97.8800
GLF3,28.1300,-97.8700
GLF4,36.7500,-97.8600
C25C,31.8600,-97.8600
AAL2767,32.6700,-97.8500
F2TH,44.6000,-97.8000
VOI632,19.8400,-97.8000
UAL253,30.3300,-97.8000
AAL1006,33.0000,-97.7500
WJA1540,35.5700,-97.7500
KEW214,55.8300,-97.7500
GALX,32.2400,-97.7300
N712GS,27.8700,-97.7200
SWA1463,38.9000,-97.7200
SWA1015,38.9100,-97.7000
UAL230,39.2300,-97.6800
ENY3881,34.7600,-97.6800
UAL2316,30.1400,-97.6800
ENY3701,30.7900,-97.6800
FDX817,38.0800,-97.6700
UAL1879,34.6600,-97.6700
H25B,30.1300,-97.6600
SWA165,30.2500,-97.6500
SWA1456,44.2800,-97.6200
AVA072,18.3000,-97.6100
UAL1060,25.5400,-97.6100
UAL1025,25.0100,-97.6100
DAL276,46.8900,-97.6000
ASQ3994,27.8600,-97.6000
JBU1039,30.0300,-97.5900
C56X,35.2300,-97.5900
DAL557,20.6100,-97.5800
ASH5778,32.6800,-97.5700
RAX159,29.6600,-97.5700
GLF6,30.3600,-97.5700
CL35,37.1300,-97.5300
N166DM,27.6400,-97.5100
FDX821,35.3500,-97.5000
N636ST,29.5700,-97.5000
GLEX,40.3100,-97.4900
N919BH,29.6600,-97.4800
ASH5787,31.2400,-97.4700
TAO341,17.4700,-97.4500
C650,38.6500,-97.4400
N440BC,27.4900,-97.4400
WJA163,50.0500,-97.4400
BLOCKED,45.0400,-97.4300
H25B,38.4400,-97.4300
BLOCKED,32.7800,-97.4200
JBU189,36.3600,-97.4200
AMX591,19.9700,-97.4100
ASA1232,41.9100,-97.4100
C680,24.6300,-97.4000
N1640P,25.9200,-97.4000
ANA173,33.0600,-97.3900
AAL1401,32.8000,-97.3800
ENY3708,31.6100,-97.3600
UAL1199,37.9000,-97.3600
CL30,38.6300,-97.3500
AAY78,41.3000,-97.3400
PAG09,49.9400,-97.3400
AAL1439,32.6600,-97.3200
RPA3726,37.8100,-97.3000
ASH6163,26.4600,-97.3000
RPA4433,30.3300,-97.2900
AAL1566,34.4200,-97.2900
C172,27.8700,-97.2800
SKW3984,44.6400,-97.2800
SWA346,32.6200,-97.2700
CMP120,18.8600,-97.2700
DAL2019,41.8700,-97.2600
AAL2755,33.9900,-97.2500
ASH5933,32.7500,-97.2500
AAL281,33.7400,-97.2200
N9240D,31.6100,-97.2200
SCX525,23.6800,-97.2100
ASQ4318,26.9500,-97.2100
CL35,31.0900,-97.1900
ASH5893,33.3300,-97.1900
AAL2840,31.6300,-97.1900
G280,34.8100,-97.1800
AAL1765,32.8500,-97.1700
AAL1326,33.0100,-97.1600
ASH5809,33.1400,-97.1600
AAL1215,32.4400,-97.1400
ASH5980,33.2100,-97.1200
ENY4168,37.0700,-97.1200
,15.9300,-97.1100
ASH5848,36.9600,-97.0900
DAL2481,35.2600,-97.0900
AMX533,19.8600,-97.0900
CL35,35.9800,-97.0600
DAL564,28.1800,-97.0600
C750,39.2700,-97.0600
ENY3510,32.9400,-97.0500
ENY3439,32.9000,-97.0500
AAL1361,33.0800,-97.0500
ENY3739,33.0400,-97.0500
SKW3237,32.8000,-97.0500
AAL866,39.2500,-97.0400
,32.8700,-97.0300
ASH5981,32.8300,-97.0300
AAL393,32.7600,-97.0300
ASH5741,32.9200,-97.0300
AAL2778,33.0500,-97.0300
ENY3405,33.1300,-97.0300
AAL2600,32.9100,-97.0100
AAL947,32.9900,-97.0100
AAL1377,33.1800,-97.0100
CFFLP,50.1000,-97.0000
SWA1008,35.3500,-96.9900
AAL2470,41.1800,-96.9900
SW4,50.0200,-96.9800
ASH5731,32.5400,-96.9700
C56X,30.3400,-96.9700
DAL1147,35.4000,-96.9600
AAL2101,33.2400,-96.9600
ENY3642,33.0000,-96.9100
ENY4016,33.1600,-96.9100
SWA789,36.2700,-96.9100
UAL1037,32.8000,-96.9100
N999MM,31.5900,-96.9000
SLI507,19.3600,-96.8900
N59JM,32.8800,-96.8800
AMX010,16.5000,-96.8600
C750,40.9700,-96.8500
AAL681,32.7600,-96.8500
BAW283,67.4800,-96.8500
ENY4060,33.3200,-96.8400
SWA171,33.3900,-96.8400
SWA2179,30.0200,-96.8300
GLF4,40.9200,-96.8300
SWA21,33.2500,-96.8000
ASTR,33.4300,-96.8000
SWA1547,32.8000,-96.8000
ASH6348,27.1600,-96.7900
TAI440,32.6700,-96.7800
SWA1420,35.1000,-96.7800
BLOCKED,34.6200,-96.7600
AAL255,37.0900,-96.7400
SLI472,28.6200,-96.7300
SWA17,32.6500,-96.7300
ASH5762,33.3000,-96.7300
SWA1435,32.8500,-96.7200
XBAEM,20.1500,-96.7100
AIJ370,16.9000,-96.7100
DAL1641,29.6600,-96.7100
SWA1905,40.4900,-96.6700
DAL868,42.5600,-96.6700
DAL2709,33.7300,-96.6300
N999HE,33.1200,-96.6300
SW3,32.8000,-96.6200
DAL397,28.5300,-96.6100
SWA1531,27.7200,-96.6000
AAL1150,33.3100,-96.5900
C56X,33.3600,-96.5800
AAL2502,32.8400,-96.5600
FDX415,35.2500,-96.5600
SKW274W,32.7500,-96.5600
C68A,34.9300,-96.5500
C525,20.2500,-96.5300
SWA1328,37.1300,-96.5100
SKW3178,32.4700,-96.5000
LJ45,34.7600,-96.4600
AAL261,33.3200,-96.4500
SWA282,33.2000,-96.4300
SWA5556,36.8000,-96.4100
B350,29.7300,-96.4100
AIJ2935,17.2800,-96.4000
SLI628,17.0700,-96.3900
ENY3496,32.7000,-96.3900
BE20,49.6800,-96.3700
ACA341,47.7900,-96.3700
N466Q,46.4000,-96.3700
AAL1442,43.6000,-96.3700
SKW3225,32.3000,-96.3500
FAM3528,18.9700,-96.3200
ENY3614,33.4000,-96.3200
SWA3006,28.7700,-96.3000
AMX718,18.6200,-96.3000
VOI709,20.6700,-96.2900
N52AF,32.9700,-96.2900
NKS511,41.2300,-96.2900
AAL979,32.9800,-96.2700
GLF6,31.0900,-96.2600
SWA4835,30.2300,-96.2500
AAL1628,31.0500,-96.2300
SKW5230,38.5000,-96.2200
DAL555,33.9400,-96.2200
ASH6259,37.3400,-96.2200
DAL2243,36.5500,-96.2100
UAL438,31.7200,-96.2000
FFT2099,32.0500,-96.1900
ASA921,37.5900,-96.1800
AAL1166,33.4800,-96.1700
CL35,36.9200,-96.1600
AAL1045,44.5700,-96.1600
B350,31.3700,-96.1500
AFL1325,64.2600,35.0200
SWA1364,32.8200,-96.1400
AFL1832,55.7800,35.0700
SWA2131,40.6500,-96.1200
PGT62G,38.4500,35.1500
N5861S,28.8600,-96.1200
AFR662,29.4600,35.1500
AAL1683,29.8200,-96.1100
UAE71K,40.5400,35.2200
C56X,29.9100,-96.0900
SBI2016,45.4800,35.2700
ASH6080,29.6700,-96.0600
ATN3801,35.7300,-96.0500
ETH925,8.2900,35.3700
AAL2368,32.9900,-96.0400
AFL2338,55.8700,35.3700
FDX627,35.1800,-96.0400
THY5KC,36.8400,35.4200
SWA258,29.9100,-96.0400
RWZ703,57.2800,35.4300
C560,31.2700,-96.0200
AIC178,52.7100,35.4700
DAL2555,46.4900,-96.0200
